text,DIET_entity,CRF_entity,MITIE_entity,groundtruth
i need flight information for a flight departing from indianapolis to cleveland departing tuesday at noon,"[{'start': 54, 'end': 66, 'value': 'indianapolis', 'entity': 'fromloc.city_name'}, {'start': 70, 'end': 79, 'value': 'cleveland', 'entity': 'toloc.city_name'}, {'start': 90, 'end': 97, 'value': 'tuesday', 'entity': 'depart_date.day_name'}, {'start': 101, 'end': 105, 'value': 'noon', 'entity': 'depart_time.period_of_day'}]","[{'start': 54, 'end': 66, 'value': 'indianapolis', 'entity': 'fromloc.city_name'}, {'start': 70, 'end': 79, 'value': 'cleveland', 'entity': 'toloc.city_name'}, {'start': 90, 'end': 97, 'value': 'tuesday', 'entity': 'depart_date.day_name'}, {'start': 101, 'end': 105, 'value': 'noon', 'entity': 'depart_time.period_of_day'}]","[{'start': 54, 'end': 66, 'value': 'indianapolis', 'entity': 'fromloc.city_name'}, {'start': 70, 'end': 79, 'value': 'cleveland', 'entity': 'toloc.city_name'}, {'start': 90, 'end': 97, 'value': 'tuesday', 'entity': 'depart_date.day_name'}, {'start': 101, 'end': 105, 'value': 'noon', 'entity': 'depart_time.period_of_day'}]","[{'start': 54, 'end': 66, 'value': 'indianapolis', 'entity': 'fromloc.city_name'}, {'start': 70, 'end': 79, 'value': 'cleveland', 'entity': 'toloc.city_name'}, {'start': 90, 'end': 97, 'value': 'tuesday', 'entity': 'depart_date.day_name'}, {'start': 101, 'end': 105, 'value': 'noon', 'entity': 'depart_time.period_of_day'}]"
i need flight information for a flight departing from cleveland to milwaukee wednesday after 6 pm,"[{'start': 54, 'end': 63, 'value': 'cleveland', 'entity': 'fromloc.city_name'}, {'start': 67, 'end': 76, 'value': 'milwaukee', 'entity': 'toloc.city_name'}, {'start': 77, 'end': 86, 'value': 'wednesday', 'entity': 'depart_date.day_name'}, {'start': 87, 'end': 92, 'value': 'after', 'entity': 'depart_time.time_relative'}, {'start': 93, 'end': 97, 'value': '6 pm', 'entity': 'depart_time.time'}]","[{'start': 54, 'end': 63, 'value': 'cleveland', 'entity': 'fromloc.city_name'}, {'start': 67, 'end': 76, 'value': 'milwaukee', 'entity': 'toloc.city_name'}, {'start': 77, 'end': 86, 'value': 'wednesday', 'entity': 'depart_date.day_name'}, {'start': 87, 'end': 92, 'value': 'after', 'entity': 'depart_time.time_relative'}, {'start': 93, 'end': 97, 'value': '6 pm', 'entity': 'depart_time.time'}]","[{'start': 54, 'end': 63, 'value': 'cleveland', 'entity': 'fromloc.city_name'}, {'start': 67, 'end': 76, 'value': 'milwaukee', 'entity': 'toloc.city_name'}, {'start': 77, 'end': 86, 'value': 'wednesday', 'entity': 'depart_date.day_name'}, {'start': 87, 'end': 92, 'value': 'after', 'entity': 'depart_time.time_relative'}, {'start': 93, 'end': 97, 'value': '6 pm', 'entity': 'depart_time.time'}]","[{'start': 54, 'end': 63, 'value': 'cleveland', 'entity': 'fromloc.city_name'}, {'start': 67, 'end': 76, 'value': 'milwaukee', 'entity': 'toloc.city_name'}, {'start': 77, 'end': 86, 'value': 'wednesday', 'entity': 'depart_date.day_name'}, {'start': 87, 'end': 92, 'value': 'after', 'entity': 'depart_time.time_relative'}, {'start': 93, 'end': 97, 'value': '6 pm', 'entity': 'depart_time.time'}]"
i need flight information for flights departing from cleveland going back to milwaukee wednesday after 5 pm,"[{'start': 53, 'end': 62, 'value': 'cleveland', 'entity': 'fromloc.city_name'}, {'start': 77, 'end': 86, 'value': 'milwaukee', 'entity': 'toloc.city_name'}, {'start': 87, 'end': 96, 'value': 'wednesday', 'entity': 'depart_date.day_name'}, {'start': 97, 'end': 102, 'value': 'after', 'entity': 'depart_time.time_relative'}, {'start': 103, 'end': 107, 'value': '5 pm', 'entity': 'depart_time.time'}]","[{'start': 53, 'end': 62, 'value': 'cleveland', 'entity': 'fromloc.city_name'}, {'start': 77, 'end': 86, 'value': 'milwaukee', 'entity': 'toloc.city_name'}, {'start': 87, 'end': 96, 'value': 'wednesday', 'entity': 'depart_date.day_name'}, {'start': 97, 'end': 102, 'value': 'after', 'entity': 'depart_time.time_relative'}, {'start': 103, 'end': 107, 'value': '5 pm', 'entity': 'depart_time.time'}]","[{'start': 53, 'end': 62, 'value': 'cleveland', 'entity': 'fromloc.city_name'}, {'start': 77, 'end': 86, 'value': 'milwaukee', 'entity': 'toloc.city_name'}, {'start': 87, 'end': 96, 'value': 'wednesday', 'entity': 'depart_date.day_name'}, {'start': 97, 'end': 102, 'value': 'after', 'entity': 'depart_time.time_relative'}, {'start': 103, 'end': 107, 'value': '5 pm', 'entity': 'depart_time.time'}]","[{'start': 53, 'end': 62, 'value': 'cleveland', 'entity': 'fromloc.city_name'}, {'start': 77, 'end': 86, 'value': 'milwaukee', 'entity': 'toloc.city_name'}, {'start': 87, 'end': 96, 'value': 'wednesday', 'entity': 'depart_date.day_name'}, {'start': 97, 'end': 102, 'value': 'after', 'entity': 'depart_time.time_relative'}, {'start': 103, 'end': 107, 'value': '5 pm', 'entity': 'depart_time.time'}]"
i need flight information for flights departing from cleveland to milwaukee on wednesday after 5 pm,"[{'start': 53, 'end': 62, 'value': 'cleveland', 'entity': 'fromloc.city_name'}, {'start': 66, 'end': 75, 'value': 'milwaukee', 'entity': 'toloc.city_name'}, {'start': 79, 'end': 88, 'value': 'wednesday', 'entity': 'depart_date.day_name'}, {'start': 89, 'end': 94, 'value': 'after', 'entity': 'depart_time.time_relative'}, {'start': 95, 'end': 99, 'value': '5 pm', 'entity': 'depart_time.time'}]","[{'start': 53, 'end': 62, 'value': 'cleveland', 'entity': 'fromloc.city_name'}, {'start': 66, 'end': 75, 'value': 'milwaukee', 'entity': 'toloc.city_name'}, {'start': 79, 'end': 88, 'value': 'wednesday', 'entity': 'depart_date.day_name'}, {'start': 89, 'end': 94, 'value': 'after', 'entity': 'depart_time.time_relative'}, {'start': 95, 'end': 99, 'value': '5 pm', 'entity': 'depart_time.time'}]","[{'start': 53, 'end': 62, 'value': 'cleveland', 'entity': 'fromloc.city_name'}, {'start': 66, 'end': 75, 'value': 'milwaukee', 'entity': 'toloc.city_name'}, {'start': 79, 'end': 88, 'value': 'wednesday', 'entity': 'depart_date.day_name'}, {'start': 89, 'end': 94, 'value': 'after', 'entity': 'depart_time.time_relative'}, {'start': 95, 'end': 99, 'value': '5 pm', 'entity': 'depart_time.time'}]","[{'start': 53, 'end': 62, 'value': 'cleveland', 'entity': 'fromloc.city_name'}, {'start': 66, 'end': 75, 'value': 'milwaukee', 'entity': 'toloc.city_name'}, {'start': 79, 'end': 88, 'value': 'wednesday', 'entity': 'depart_date.day_name'}, {'start': 89, 'end': 94, 'value': 'after', 'entity': 'depart_time.time_relative'}, {'start': 95, 'end': 99, 'value': '5 pm', 'entity': 'depart_time.time'}]"
i need flight information for flights departing from cleveland to milwaukee on wednesday after 5 pm,"[{'start': 53, 'end': 62, 'value': 'cleveland', 'entity': 'fromloc.city_name'}, {'start': 66, 'end': 75, 'value': 'milwaukee', 'entity': 'toloc.city_name'}, {'start': 79, 'end': 88, 'value': 'wednesday', 'entity': 'depart_date.day_name'}, {'start': 89, 'end': 94, 'value': 'after', 'entity': 'depart_time.time_relative'}, {'start': 95, 'end': 99, 'value': '5 pm', 'entity': 'depart_time.time'}]","[{'start': 53, 'end': 62, 'value': 'cleveland', 'entity': 'fromloc.city_name'}, {'start': 66, 'end': 75, 'value': 'milwaukee', 'entity': 'toloc.city_name'}, {'start': 79, 'end': 88, 'value': 'wednesday', 'entity': 'depart_date.day_name'}, {'start': 89, 'end': 94, 'value': 'after', 'entity': 'depart_time.time_relative'}, {'start': 95, 'end': 99, 'value': '5 pm', 'entity': 'depart_time.time'}]","[{'start': 53, 'end': 62, 'value': 'cleveland', 'entity': 'fromloc.city_name'}, {'start': 66, 'end': 75, 'value': 'milwaukee', 'entity': 'toloc.city_name'}, {'start': 79, 'end': 88, 'value': 'wednesday', 'entity': 'depart_date.day_name'}, {'start': 89, 'end': 94, 'value': 'after', 'entity': 'depart_time.time_relative'}, {'start': 95, 'end': 99, 'value': '5 pm', 'entity': 'depart_time.time'}]","[{'start': 53, 'end': 62, 'value': 'cleveland', 'entity': 'fromloc.city_name'}, {'start': 66, 'end': 75, 'value': 'milwaukee', 'entity': 'toloc.city_name'}, {'start': 79, 'end': 88, 'value': 'wednesday', 'entity': 'depart_date.day_name'}, {'start': 89, 'end': 94, 'value': 'after', 'entity': 'depart_time.time_relative'}, {'start': 95, 'end': 99, 'value': '5 pm', 'entity': 'depart_time.time'}]"
i need a flight from denver to salt lake city on monday,"[{'start': 21, 'end': 27, 'value': 'denver', 'entity': 'fromloc.city_name'}, {'start': 31, 'end': 45, 'value': 'salt lake city', 'entity': 'toloc.city_name'}, {'start': 49, 'end': 55, 'value': 'monday', 'entity': 'depart_date.day_name'}]","[{'start': 21, 'end': 27, 'value': 'denver', 'entity': 'fromloc.city_name'}, {'start': 31, 'end': 45, 'value': 'salt lake city', 'entity': 'toloc.city_name'}, {'start': 49, 'end': 55, 'value': 'monday', 'entity': 'depart_date.day_name'}]","[{'start': 21, 'end': 27, 'value': 'denver', 'entity': 'fromloc.city_name'}, {'start': 31, 'end': 45, 'value': 'salt lake city', 'entity': 'toloc.city_name'}, {'start': 49, 'end': 55, 'value': 'monday', 'entity': 'depart_date.day_name'}]","[{'start': 21, 'end': 27, 'value': 'denver', 'entity': 'fromloc.city_name'}, {'start': 31, 'end': 45, 'value': 'salt lake city', 'entity': 'toloc.city_name'}, {'start': 49, 'end': 55, 'value': 'monday', 'entity': 'depart_date.day_name'}]"
is there ground transportation available at the denver airport,"[{'start': 48, 'end': 62, 'value': 'denver airport', 'entity': 'airport_name'}]","[{'start': 48, 'end': 62, 'value': 'denver airport', 'entity': 'airport_name'}]","[{'start': 48, 'end': 62, 'value': 'denver airport', 'entity': 'airport_name'}]","[{'start': 48, 'end': 62, 'value': 'denver airport', 'entity': 'airport_name'}]"
i need flight and airline information for a flight from denver to salt lake city on monday departing after 5 pm,"[{'start': 56, 'end': 62, 'value': 'denver', 'entity': 'fromloc.city_name'}, {'start': 66, 'end': 80, 'value': 'salt lake city', 'entity': 'toloc.city_name'}, {'start': 84, 'end': 90, 'value': 'monday', 'entity': 'depart_date.day_name'}, {'start': 101, 'end': 106, 'value': 'after', 'entity': 'depart_time.time_relative'}, {'start': 107, 'end': 111, 'value': '5 pm', 'entity': 'depart_time.time'}]","[{'start': 56, 'end': 62, 'value': 'denver', 'entity': 'fromloc.city_name'}, {'start': 66, 'end': 80, 'value': 'salt lake city', 'entity': 'toloc.city_name'}, {'start': 84, 'end': 90, 'value': 'monday', 'entity': 'depart_date.day_name'}, {'start': 101, 'end': 106, 'value': 'after', 'entity': 'depart_time.time_relative'}, {'start': 107, 'end': 111, 'value': '5 pm', 'entity': 'depart_time.time'}]","[{'start': 56, 'end': 62, 'value': 'denver', 'entity': 'fromloc.city_name'}, {'start': 66, 'end': 80, 'value': 'salt lake city', 'entity': 'toloc.city_name'}, {'start': 84, 'end': 90, 'value': 'monday', 'entity': 'depart_date.day_name'}, {'start': 101, 'end': 106, 'value': 'after', 'entity': 'depart_time.time_relative'}, {'start': 107, 'end': 111, 'value': '5 pm', 'entity': 'depart_time.time'}]","[{'start': 56, 'end': 62, 'value': 'denver', 'entity': 'fromloc.city_name'}, {'start': 66, 'end': 80, 'value': 'salt lake city', 'entity': 'toloc.city_name'}, {'start': 84, 'end': 90, 'value': 'monday', 'entity': 'depart_date.day_name'}, {'start': 101, 'end': 106, 'value': 'after', 'entity': 'depart_time.time_relative'}, {'start': 107, 'end': 111, 'value': '5 pm', 'entity': 'depart_time.time'}]"
is there ground transportation available at the salt lake city airport,"[{'start': 48, 'end': 70, 'value': 'salt lake city airport', 'entity': 'airport_name'}]","[{'start': 48, 'end': 70, 'value': 'salt lake city airport', 'entity': 'airport_name'}]","[{'start': 48, 'end': 70, 'value': 'salt lake city airport', 'entity': 'airport_name'}]","[{'start': 48, 'end': 70, 'value': 'salt lake city airport', 'entity': 'airport_name'}]"
i need a flight from salt lake city to phoenix departing wednesday after 5 pm,"[{'start': 21, 'end': 35, 'value': 'salt lake city', 'entity': 'fromloc.city_name'}, {'start': 39, 'end': 46, 'value': 'phoenix', 'entity': 'toloc.city_name'}, {'start': 57, 'end': 66, 'value': 'wednesday', 'entity': 'depart_date.day_name'}, {'start': 67, 'end': 72, 'value': 'after', 'entity': 'depart_time.time_relative'}, {'start': 73, 'end': 77, 'value': '5 pm', 'entity': 'depart_time.time'}]","[{'start': 21, 'end': 35, 'value': 'salt lake city', 'entity': 'fromloc.city_name'}, {'start': 39, 'end': 46, 'value': 'phoenix', 'entity': 'toloc.city_name'}, {'start': 57, 'end': 66, 'value': 'wednesday', 'entity': 'depart_date.day_name'}, {'start': 67, 'end': 72, 'value': 'after', 'entity': 'depart_time.time_relative'}, {'start': 73, 'end': 77, 'value': '5 pm', 'entity': 'depart_time.time'}]","[{'start': 21, 'end': 35, 'value': 'salt lake city', 'entity': 'fromloc.city_name'}, {'start': 39, 'end': 46, 'value': 'phoenix', 'entity': 'toloc.city_name'}, {'start': 57, 'end': 66, 'value': 'wednesday', 'entity': 'depart_date.day_name'}, {'start': 67, 'end': 72, 'value': 'after', 'entity': 'depart_time.time_relative'}, {'start': 73, 'end': 77, 'value': '5 pm', 'entity': 'depart_time.time'}]","[{'start': 21, 'end': 35, 'value': 'salt lake city', 'entity': 'fromloc.city_name'}, {'start': 39, 'end': 46, 'value': 'phoenix', 'entity': 'toloc.city_name'}, {'start': 57, 'end': 66, 'value': 'wednesday', 'entity': 'depart_date.day_name'}, {'start': 67, 'end': 72, 'value': 'after', 'entity': 'depart_time.time_relative'}, {'start': 73, 'end': 77, 'value': '5 pm', 'entity': 'depart_time.time'}]"
is there ground transportation available at the phoenix airport,"[{'start': 48, 'end': 63, 'value': 'phoenix airport', 'entity': 'airport_name'}]","[{'start': 48, 'end': 63, 'value': 'phoenix airport', 'entity': 'airport_name'}]","[{'start': 48, 'end': 63, 'value': 'phoenix airport', 'entity': 'airport_name'}]","[{'start': 48, 'end': 63, 'value': 'phoenix airport', 'entity': 'airport_name'}]"
i need a flight from oakland to salt lake city on wednesday departing after 6 pm,"[{'start': 21, 'end': 28, 'value': 'oakland', 'entity': 'fromloc.city_name'}, {'start': 32, 'end': 46, 'value': 'salt lake city', 'entity': 'toloc.city_name'}, {'start': 50, 'end': 59, 'value': 'wednesday', 'entity': 'depart_date.day_name'}, {'start': 70, 'end': 75, 'value': 'after', 'entity': 'depart_time.time_relative'}, {'start': 76, 'end': 80, 'value': '6 pm', 'entity': 'depart_time.time'}]","[{'start': 21, 'end': 28, 'value': 'oakland', 'entity': 'fromloc.city_name'}, {'start': 32, 'end': 46, 'value': 'salt lake city', 'entity': 'toloc.city_name'}, {'start': 50, 'end': 59, 'value': 'wednesday', 'entity': 'depart_date.day_name'}, {'start': 70, 'end': 75, 'value': 'after', 'entity': 'depart_time.time_relative'}, {'start': 76, 'end': 80, 'value': '6 pm', 'entity': 'depart_time.time'}]","[{'start': 21, 'end': 28, 'value': 'oakland', 'entity': 'fromloc.city_name'}, {'start': 32, 'end': 46, 'value': 'salt lake city', 'entity': 'toloc.city_name'}, {'start': 50, 'end': 59, 'value': 'wednesday', 'entity': 'depart_date.day_name'}, {'start': 70, 'end': 75, 'value': 'after', 'entity': 'depart_time.time_relative'}, {'start': 76, 'end': 80, 'value': '6 pm', 'entity': 'depart_time.time'}]","[{'start': 21, 'end': 28, 'value': 'oakland', 'entity': 'fromloc.city_name'}, {'start': 32, 'end': 46, 'value': 'salt lake city', 'entity': 'toloc.city_name'}, {'start': 50, 'end': 59, 'value': 'wednesday', 'entity': 'depart_date.day_name'}, {'start': 70, 'end': 75, 'value': 'after', 'entity': 'depart_time.time_relative'}, {'start': 76, 'end': 80, 'value': '6 pm', 'entity': 'depart_time.time'}]"
i need flight and fare information for thursday departing prior to 9 am from oakland going to salt lake city,"[{'start': 39, 'end': 47, 'value': 'thursday', 'entity': 'depart_date.day_name'}, {'start': 58, 'end': 66, 'value': 'prior to', 'entity': 'depart_time.time_relative'}, {'start': 67, 'end': 71, 'value': '9 am', 'entity': 'depart_time.time'}, {'start': 77, 'end': 84, 'value': 'oakland', 'entity': 'fromloc.city_name'}, {'start': 94, 'end': 108, 'value': 'salt lake city', 'entity': 'toloc.city_name'}]","[{'start': 39, 'end': 47, 'value': 'thursday', 'entity': 'depart_date.day_name'}, {'start': 58, 'end': 66, 'value': 'prior to', 'entity': 'depart_time.time_relative'}, {'start': 67, 'end': 71, 'value': '9 am', 'entity': 'depart_time.time'}, {'start': 77, 'end': 84, 'value': 'oakland', 'entity': 'fromloc.city_name'}, {'start': 94, 'end': 108, 'value': 'salt lake city', 'entity': 'toloc.city_name'}]","[{'start': 39, 'end': 47, 'value': 'thursday', 'entity': 'depart_date.day_name'}, {'start': 58, 'end': 66, 'value': 'prior to', 'entity': 'depart_time.time_relative'}, {'start': 67, 'end': 71, 'value': '9 am', 'entity': 'depart_time.time'}, {'start': 77, 'end': 84, 'value': 'oakland', 'entity': 'fromloc.city_name'}, {'start': 94, 'end': 108, 'value': 'salt lake city', 'entity': 'toloc.city_name'}]","[{'start': 39, 'end': 47, 'value': 'thursday', 'entity': 'depart_date.day_name'}, {'start': 58, 'end': 66, 'value': 'prior to', 'entity': 'depart_time.time_relative'}, {'start': 67, 'end': 71, 'value': '9 am', 'entity': 'depart_time.time'}, {'start': 77, 'end': 84, 'value': 'oakland', 'entity': 'fromloc.city_name'}, {'start': 94, 'end': 108, 'value': 'salt lake city', 'entity': 'toloc.city_name'}]"
i need flight and fare information departing from oakland to salt lake city on thursday before 8 am,"[{'start': 50, 'end': 57, 'value': 'oakland', 'entity': 'fromloc.city_name'}, {'start': 61, 'end': 75, 'value': 'salt lake city', 'entity': 'toloc.city_name'}, {'start': 79, 'end': 87, 'value': 'thursday', 'entity': 'depart_date.day_name'}, {'start': 88, 'end': 94, 'value': 'before', 'entity': 'depart_time.time_relative'}, {'start': 95, 'end': 99, 'value': '8 am', 'entity': 'depart_time.time'}]","[{'start': 50, 'end': 57, 'value': 'oakland', 'entity': 'fromloc.city_name'}, {'start': 61, 'end': 75, 'value': 'salt lake city', 'entity': 'toloc.city_name'}, {'start': 79, 'end': 87, 'value': 'thursday', 'entity': 'depart_date.day_name'}, {'start': 88, 'end': 94, 'value': 'before', 'entity': 'depart_time.time_relative'}, {'start': 95, 'end': 99, 'value': '8 am', 'entity': 'depart_time.time'}]","[{'start': 50, 'end': 57, 'value': 'oakland', 'entity': 'fromloc.city_name'}, {'start': 61, 'end': 75, 'value': 'salt lake city', 'entity': 'toloc.city_name'}, {'start': 79, 'end': 87, 'value': 'thursday', 'entity': 'depart_date.day_name'}, {'start': 88, 'end': 94, 'value': 'before', 'entity': 'depart_time.time_relative'}, {'start': 95, 'end': 99, 'value': '8 am', 'entity': 'depart_time.time'}]","[{'start': 50, 'end': 57, 'value': 'oakland', 'entity': 'fromloc.city_name'}, {'start': 61, 'end': 75, 'value': 'salt lake city', 'entity': 'toloc.city_name'}, {'start': 79, 'end': 87, 'value': 'thursday', 'entity': 'depart_date.day_name'}, {'start': 88, 'end': 94, 'value': 'before', 'entity': 'depart_time.time_relative'}, {'start': 95, 'end': 99, 'value': '8 am', 'entity': 'depart_time.time'}]"
i need flight numbers and airlines for flights departing from oakland to salt lake city on thursday departing before 8 am,"[{'start': 62, 'end': 69, 'value': 'oakland', 'entity': 'fromloc.city_name'}, {'start': 73, 'end': 87, 'value': 'salt lake city', 'entity': 'toloc.city_name'}, {'start': 91, 'end': 99, 'value': 'thursday', 'entity': 'depart_date.day_name'}, {'start': 110, 'end': 116, 'value': 'before', 'entity': 'depart_time.time_relative'}, {'start': 117, 'end': 121, 'value': '8 am', 'entity': 'depart_time.time'}]","[{'start': 62, 'end': 69, 'value': 'oakland', 'entity': 'fromloc.city_name'}, {'start': 73, 'end': 87, 'value': 'salt lake city', 'entity': 'toloc.city_name'}, {'start': 91, 'end': 99, 'value': 'thursday', 'entity': 'depart_date.day_name'}, {'start': 110, 'end': 116, 'value': 'before', 'entity': 'depart_time.time_relative'}, {'start': 117, 'end': 121, 'value': '8 am', 'entity': 'depart_time.time'}]","[{'start': 62, 'end': 69, 'value': 'oakland', 'entity': 'fromloc.city_name'}, {'start': 73, 'end': 87, 'value': 'salt lake city', 'entity': 'toloc.city_name'}, {'start': 91, 'end': 99, 'value': 'thursday', 'entity': 'depart_date.day_name'}, {'start': 110, 'end': 116, 'value': 'before', 'entity': 'depart_time.time_relative'}, {'start': 117, 'end': 121, 'value': '8 am', 'entity': 'depart_time.time'}]","[{'start': 62, 'end': 69, 'value': 'oakland', 'entity': 'fromloc.city_name'}, {'start': 73, 'end': 87, 'value': 'salt lake city', 'entity': 'toloc.city_name'}, {'start': 91, 'end': 99, 'value': 'thursday', 'entity': 'depart_date.day_name'}, {'start': 110, 'end': 116, 'value': 'before', 'entity': 'depart_time.time_relative'}, {'start': 117, 'end': 121, 'value': '8 am', 'entity': 'depart_time.time'}]"
